Transaction_ID,Date,Customer_ID,Product_ID,Total_Cost,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
452,2020-01-03 13:11:21.081081081,1072,511,987.291565321548,Reseller,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,East,Mexico
557,2020-01-06 23:34:03.243243243,1038,547,2956.620115780448,Reseller,High,WH-3,2-Day,Backorder,Unsatisfied,True,Not Specified,Cash,True,West,Mexico
953,2020-01-04 05:11:21.081081081,1079,523,7482.739268803322,Reseller,Low,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,Wire Transfer,True,West,Canada
941,2020-01-06 02:09:43.783783783,1011,539,5096.553818483975,Reseller,Low,WH-3,Express,Delivered,Unsatisfied,True,Damaged,PayPal,False,West,Mexico
663,2020-01-06 12:06:29.189189189,1098,506,1526.4233140758677,Partner,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,Credit Card,True,East,Mexico
104,2020-01-09 14:55:08.108108108,1084,532,1967.6759380467952,Partner,Medium,WH-2,Express,Backorder,Satisfied,True,Not Specified,Cash,True,East,USA
921,2020-01-01 17:04:51.891891891,1049,545,9966.999933586882,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,False,West,Canada
542,2020-01-05 14:29:11.351351351,1029,542,7597.243537725774,Reseller,High,WH-1,Regular,Delivered,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
950,2020-01-07 14:55:08.108108108,1076,514,7102.054633758953,Online,High,WH-1,Overnight,Delivered,Satisfied,True,Unknown,Credit Card,True,North,Mexico
678,2020-01-07 20:32:25.945945946,1076,543,2896.9633071620274,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,True,Damaged,PayPal,True,East,USA
368,2020-01-01 00:12:58.378378378,1066,520,3589.506364624008,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,False,Late,Wire Transfer,False,East,USA
672,2020-01-08 12:45:24.324324324,1041,548,2720.5375243490703,Online,Critical,WH-1,Express,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Canada
145,2020-01-04 12:32:25.945945945,1005,520,9326.874813511027,Reseller,Critical,WH-2,Regular,Backorder,Satisfied,True,Late,Wire Transfer,True,East,Canada
598,2020-01-06 22:16:12.972972973,1032,525,5096.553818483975,Partner,Medium,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,West,Canada
439,2020-01-07 00:38:55.135135135,1090,502,8407.453626779452,Online,High,WH-1,Overnight,Backorder,Neutral,True,Unknown,Cash,False,West,USA
535,2020-01-09 03:01:37.297297297,1087,538,4576.092508375326,Direct,Medium,WH-3,2-Day,Backorder,Satisfied,True,Late,Cash,False,East,Canada
110,2020-01-05 02:22:42.162162162,1066,534,4279.724178665558,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,East,Mexico
113,2020-01-03 06:16:12.972972972,1075,529,789.4050199351211,Partner,High,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Wire Transfer,True,North,Mexico
958,2020-01-01 01:30:48.648648648,1059,521,4481.44499271231,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,False,East,USA
423,2020-01-05 12:45:24.324324324,1036,554,607.3740975957135,Online,High,WH-3,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,East,Mexico
309,2020-01-04 14:29:11.351351351,1075,558,4467.83646026145,Direct,Low,WH-1,Express,Cancelled,Satisfied,True,Unknown,Cash,True,North,Canada
984,2020-01-09 04:19:27.567567567,1056,549,4581.896951873905,Reseller,Medium,WH-3,Regular,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,North,Mexico
155,2020-01-02 04:58:22.702702702,1073,538,9634.177083454066,Direct,Low,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Wire Transfer,True,South,Mexico
746,2020-01-07 13:24:19.459459459,1035,536,5981.325317967978,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Wire Transfer,True,South,Mexico
455,2020-01-05 07:47:01.621621621,1009,554,3676.811200393112,Direct,Low,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Mexico
37,2020-01-07 17:30:48.648648648,1017,502,7545.5937924424015,Direct,Low,WH-1,Overnight,Pending,Neutral,True,Wrong Item,PayPal,False,South,USA
495,2020-01-02 03:27:34.054054054,1007,514,9784.159359381249,Direct,Low,WH-1,Express,Backorder,Neutral,True,Not Specified,Cash,False,South,USA
851,2020-01-02 17:43:47.027027027,1029,533,5096.553818483975,Direct,Low,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,South,USA
500,2020-01-06 03:01:37.297297297,1017,526,3249.675455385136,Online,High,WH-2,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,False,West,Canada
768,2020-01-04 07:34:03.243243243,1008,509,7942.9608204680435,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,True,South,Canada
510,2020-01-09 15:47:01.621621621,1088,533,7046.3327106081815,Direct,High,WH-1,2-Day,Backorder,Satisfied,True,Damaged,Cash,False,West,Mexico
857,2020-01-06 19:53:30.810810810,1056,559,2113.927195581044,Online,Medium,WH-1,Overnight,Pending,Satisfied,False,Unknown,Credit Card,True,North,USA
660,2020-01-04 21:11:21.081081081,1026,508,2364.3343087085736,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
675,2020-01-02 14:42:09.729729729,1017,544,895.0001185426408,Online,Critical,WH-1,2-Day,Pending,Neutral,True,Not Specified,Cash,True,South,Canada
477,2020-01-03 12:19:27.567567567,1015,537,3324.2284406726017,Reseller,Low,WH-3,2-Day,Backorder,Neutral,False,Late,Wire Transfer,False,East,Canada
359,2020-01-03 16:12:58.378378378,1038,533,5096.553818483975,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,False,Wrong Item,Wire Transfer,False,West,Canada
482,2020-01-06 11:01:37.297297297,1009,549,8347.614503208712,Direct,Low,WH-1,2-Day,Backorder,Satisfied,True,Unknown,PayPal,True,West,Canada
370,2020-01-03 17:30:48.648648648,1053,504,3083.9867507713825,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,False,Unknown,Credit Card,True,South,USA
880,2020-01-08 17:17:50.270270270,1015,503,9588.844121948823,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,False,West,USA
828,2020-01-02 22:16:12.972972972,1004,503,2252.360985068892,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA
889,2020-01-06 17:43:47.027027027,1070,535,5096.553818483975,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico
432,2020-01-05 03:14:35.675675675,1006,539,7239.669214022761,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada
290,2020-01-09 23:21:04.864864864,1003,539,8179.854519490064,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada
792,2020-01-01 16:12:58.378378378,1085,519,5096.553818483975,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,True,Unknown,Credit Card,False,North,USA
760,2020-01-09 23:47:01.621621621,1057,555,9425.901595739077,Online,Low,WH-3,2-Day,Cancelled,Satisfied,True,Damaged,Cash,False,South,Canada
174,2020-01-07 15:34:03.243243243,1086,553,3462.8546397553896,Direct,Critical,WH-1,Regular,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
621,2020-01-01 20:32:25.945945945,1082,545,5714.291614654698,Online,Low,WH-3,Express,Backorder,Neutral,False,Not Specified,Cash,True,West,Mexico
514,2020-01-04 11:14:35.675675675,1063,512,653.9037747249386,Partner,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,Canada
72,2020-01-04 02:35:40.540540540,1066,550,8078.456501808033,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico
132,2020-01-08 07:34:03.243243243,1061,511,1560.133499593851,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,True,Late,PayPal,False,East,USA
283,2020-01-07 06:55:08.108108108,1014,511,2486.064050215037,Online,High,WH-1,Express,Backorder,Neutral,True,Wrong Item,Cash,False,East,Canada
560,2020-01-02 16:51:53.513513513,1004,555,4550.784389615414,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,East,USA
389,2020-01-06 15:34:03.243243243,1038,536,9416.03294299474,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Cash,False,West,Mexico
398,2020-01-03 00:51:53.513513513,1010,503,4472.375487546597,Online,Low,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
567,2020-01-07 05:24:19.459459459,1010,518,5096.553818483975,Partner,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Credit Card,True,South,Mexico
64,2020-01-02 11:53:30.810810810,1094,530,2236.9589087537624,Online,High,WH-3,Overnight,Backorder,Satisfied,False,Unknown,Cash,False,South,Canada
181,2020-01-02 22:55:08.108108108,1002,507,9387.10287851121,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
499,2020-01-06 02:09:43.783783783,1091,520,8727.96468108943,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,False,Late,PayPal,True,North,Mexico
988,2020-01-04 12:06:29.189189189,1091,545,2217.458930342605,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Cash,False,East,Canada
963,2020-01-06 19:53:30.810810810,1072,501,5214.272608057732,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,False,Late,Cash,False,East,Mexico
365,2020-01-06 14:42:09.729729729,1025,531,5383.906704236967,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,False,West,Canada
24,2020-01-04 02:09:43.783783783,1092,543,7387.5577248416275,Online,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
854,2020-01-02 11:27:34.054054054,1062,509,8500.57107817862,Direct,Low,WH-1,Express,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Canada
820,2020-01-01 08:51:53.513513513,1037,513,6241.413537290326,Reseller,High,WH-3,2-Day,Delivered,Satisfied,True,Late,PayPal,True,South,Mexico
604,2020-01-01 12:19:27.567567567,1085,531,6672.986444260846,Online,Medium,WH-1,Express,Pending,Neutral,False,Not Specified,PayPal,False,East,Mexico
93,2020-01-06 02:09:43.783783783,1030,559,1390.8769994416566,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,True,Not Specified,Credit Card,True,North,Mexico
541,2020-01-07 23:34:03.243243243,1030,550,6440.636614567312,Partner,Critical,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Canada
361,2020-01-03 08:38:55.135135135,1023,512,9193.076958913613,Direct,High,WH-3,2-Day,Cancelled,Neutral,False,Late,PayPal,True,East,Mexico
850,2020-01-06 16:51:53.513513513,1046,537,5642.066053945942,Direct,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,PayPal,False,West,Mexico
84,2020-01-01 07:21:04.864864864,1091,556,3000.8497919211063,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,True,North,Mexico
340,2020-01-08 18:35:40.540540540,1035,544,7449.1204171796,Direct,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Cash,True,South,Mexico
640,2020-01-01 16:12:58.378378378,1044,533,6888.818995399667,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,True,Late,Credit Card,True,East,Canada
625,2020-01-06 09:43:47.027027027,1069,554,2782.8416727784843,Online,High,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,PayPal,False,East,Mexico
544,2020-01-06 21:11:21.081081081,1045,555,1069.4613581824287,Online,Critical,WH-1,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
211,2020-01-05 17:17:50.270270270,1018,524,3481.841726892759,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Credit Card,False,East,USA
911,2020-01-02 01:04:51.891891891,1057,516,8409.811846598244,Direct,Critical,WH-3,Express,Delivered,Neutral,True,Not Specified,Wire Transfer,False,South,Canada
18,2020-01-08 20:19:27.567567567,1098,551,4866.048543529419,Partner,High,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,False,North,Canada
194,2020-01-07 05:11:21.081081081,1089,530,4974.122398129968,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,True,Not Specified,PayPal,True,North,USA
856,2020-01-04 01:04:51.891891891,1016,533,1233.2815371514455,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,True,Late,Wire Transfer,True,East,Mexico
607,2020-01-07 16:00:00.000000000,1055,504,7424.922400998994,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,Mexico
817,2020-01-01 08:12:58.378378378,1045,510,5930.272670087967,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Wire Transfer,True,North,USA
501,2020-01-03 21:37:17.837837837,1043,529,4942.971518606332,Direct,High,WH-2,Overnight,Pending,Neutral,True,Damaged,Wire Transfer,False,North,Canada
847,2020-01-04 12:45:24.324324324,1096,546,1431.07300541704,Online,Low,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,South,Mexico
180,2020-01-01 00:51:53.513513513,1088,552,8428.432007428462,Partner,High,WH-3,Regular,Pending,Neutral,True,Damaged,Wire Transfer,False,West,Canada
252,2020-01-06 20:06:29.189189189,1066,540,7519.23343276381,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Damaged,Credit Card,True,North,Mexico
289,2020-01-08 16:38:55.135135135,1077,509,4119.417099849799,Online,Low,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,West,Mexico
714,2020-01-06 00:00:00.000000000,1059,527,6751.971071536675,Partner,High,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,East,USA
339,2020-01-02 07:47:01.621621621,1030,551,5273.059228080576,Direct,Medium,WH-2,Express,Pending,Unsatisfied,False,Late,Cash,False,South,Canada
654,2020-01-09 14:55:08.108108108,1040,502,2273.0794280779846,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,PayPal,False,North,Mexico
96,2020-01-08 09:30:48.648648648,1005,512,880.5616309815975,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,False,Damaged,Cash,True,West,Mexico
582,2020-01-07 23:08:06.486486486,1067,519,9052.509056419667,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,True,Late,Credit Card,False,West,USA
237,2020-01-02 16:51:53.513513513,1075,524,6741.789733224019,Partner,Critical,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,East,USA
202,2020-01-07 14:29:11.351351351,1044,538,1028.252455964376,Online,Critical,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,East,Canada
987,2020-01-03 06:29:11.351351351,1040,518,5935.16815536096,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,West,Mexico
320,2020-01-07 18:22:42.162162162,1050,512,6312.394690980604,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,West,Canada
254,2020-01-07 02:09:43.783783783,1092,550,6757.817567906711,Online,High,WH-2,Express,Pending,Neutral,False,Damaged,Cash,True,West,Mexico
545,2020-01-09 17:56:45.405405405,1093,508,5096.553818483975,Online,Critical,WH-1,Regular,Cancelled,Satisfied,True,Late,PayPal,False,East,USA
595,2020-01-06 17:17:50.270270270,1096,509,7423.391517281151,Online,Low,WH-1,Regular,Delivered,Neutral,True,Late,PayPal,False,East,Mexico
745,2020-01-04 18:35:40.540540540,1039,556,8783.174082164802,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Late,Wire Transfer,True,North,USA
947,2020-01-09 17:43:47.027027027,1067,538,7912.020161088519,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,South,USA
80,2020-01-04 20:19:27.567567567,1098,554,2594.7905026386475,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,PayPal,False,West,USA
874,2020-01-05 00:00:00.000000000,1025,508,5151.61872230431,Direct,Low,WH-3,Express,Delivered,Satisfied,False,Damaged,PayPal,True,North,Mexico
727,2020-01-01 19:14:35.675675675,1083,513,8230.37176536116,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,PayPal,True,West,USA
492,2020-01-02 10:35:40.540540540,1075,559,9929.527057133751,Online,High,WH-3,2-Day,Backorder,Neutral,True,Wrong Item,Credit Card,True,South,Canada
845,2020-01-02 12:06:29.189189189,1018,539,5096.553818483975,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,West,USA
899,2020-01-04 11:27:34.054054054,1025,505,8805.919674302266,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
308,2020-01-02 02:22:42.162162162,1009,506,1150.2792993771595,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,USA
788,2020-01-04 13:24:19.459459459,1071,539,8236.674403053232,Online,High,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,South,Canada
800,2020-01-08 15:47:01.621621621,1072,549,959.4457549634184,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Unknown,Wire Transfer,False,East,Mexico
189,2020-01-01 03:01:37.297297297,1018,503,1929.486574556976,Direct,Critical,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,East,Mexico
27,2020-01-08 06:03:14.594594594,1095,539,7881.968213691684,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,True,Damaged,Wire Transfer,True,South,USA
231,2020-01-03 23:21:04.864864864,1022,538,5096.553818483975,Online,Medium,WH-3,Regular,Delivered,Unsatisfied,True,Damaged,Credit Card,True,East,Canada
521,2020-01-03 04:58:22.702702702,1081,543,7770.951956651386,Reseller,Critical,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
593,2020-01-03 09:56:45.405405405,1034,550,6137.883135694876,Online,High,WH-2,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,South,USA
843,2020-01-02 13:24:19.459459459,1013,542,8841.31837202234,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,False,West,Mexico
586,2020-01-04 03:27:34.054054054,1072,553,5096.553818483975,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,PayPal,False,South,Mexico
81,2020-01-05 13:50:16.216216216,1082,501,2572.971578245636,Direct,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Wrong Item,Credit Card,True,South,Mexico
151,2020-01-05 09:43:47.027027027,1078,559,7864.818492432018,Direct,High,WH-2,Overnight,Delivered,Neutral,False,Unknown,Credit Card,False,South,USA
806,2020-01-01 21:11:21.081081081,1094,521,5769.526735489489,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,False,East,Mexico
895,2020-01-09 01:17:50.270270270,1011,522,3824.4096089217833,Online,Low,WH-2,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Canada
410,2020-01-08 09:30:48.648648648,1015,530,8431.998454096836,Partner,High,WH-3,Express,Delivered,Satisfied,False,Not Specified,PayPal,False,North,Canada
468,2020-01-02 09:56:45.405405405,1036,543,1038.4641055754364,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,PayPal,False,North,Mexico
475,2020-01-07 16:51:53.513513513,1055,557,5096.553818483975,Reseller,Low,WH-2,Express,Backorder,Unsatisfied,False,Damaged,PayPal,True,West,USA
602,2020-01-08 01:56:45.405405405,1037,553,8399.424164566124,Online,Medium,WH-2,2-Day,Backorder,Neutral,False,Damaged,PayPal,False,South,USA
89,2020-01-08 20:19:27.567567567,1038,547,7627.524757419002,Partner,Critical,WH-2,Overnight,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,False,West,Mexico
689,2020-01-03 07:34:03.243243243,1012,523,7166.513601833944,Direct,Low,WH-3,Regular,Pending,Satisfied,True,Late,PayPal,False,East,USA
896,2020-01-04 05:50:16.216216216,1062,544,7933.0452160214845,Reseller,Medium,WH-2,2-Day,Pending,Satisfied,True,Damaged,PayPal,False,North,Mexico
162,2020-01-05 12:32:25.945945945,1048,512,8557.037732648485,Online,Low,WH-1,2-Day,Backorder,Neutral,True,Unknown,Wire Transfer,True,South,Mexico
188,2020-01-02 20:32:25.945945945,1023,558,5096.553818483975,Online,High,WH-2,Express,Cancelled,Satisfied,True,Late,Wire Transfer,False,South,USA
771,2020-01-03 12:06:29.189189189,1081,524,1681.2854935932685,Direct,Critical,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
539,2020-01-01 04:06:29.189189189,1062,552,7077.365908466934,Direct,Medium,WH-2,Express,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,USA
813,2020-01-06 01:56:45.405405405,1031,528,5640.581336349025,Partner,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Credit Card,True,North,USA
219,2020-01-07 03:14:35.675675675,1041,530,1638.9653879907648,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,True,North,Mexico
814,2020-01-02 08:25:56.756756756,1024,507,6248.3504261351145,Online,High,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
610,2020-01-08 11:14:35.675675675,1007,546,500.291829031133,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,True,West,USA
448,2020-01-03 00:38:55.135135135,1100,545,8771.540326845674,Direct,Critical,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
134,2020-01-08 17:04:51.891891891,1019,503,3169.972626585447,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Late,Cash,True,North,Canada
450,2020-01-08 04:19:27.567567567,1005,547,2505.6964543013555,Direct,High,WH-3,Regular,Pending,Neutral,False,Not Specified,Credit Card,False,East,Mexico
946,2020-01-09 13:50:16.216216216,1009,512,3870.902627660045,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Cash,True,East,USA
748,2020-01-07 20:19:27.567567567,1044,504,8128.612874500045,Partner,Low,WH-2,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
213,2020-01-08 13:11:21.081081081,1086,511,3080.5152221065114,Direct,Medium,WH-1,Express,Delivered,Neutral,False,Late,Cash,True,West,Mexico
436,2020-01-04 08:51:53.513513513,1090,525,5723.75134637395,Online,High,WH-3,Express,Backorder,Satisfied,False,Damaged,Wire Transfer,True,East,Mexico
558,2020-01-07 06:42:09.729729729,1051,534,764.5962878002068,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,PayPal,False,North,USA
776,2020-01-03 10:48:38.918918918,1025,524,882.7124283909855,Direct,High,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,True,North,Mexico
790,2020-01-03 02:09:43.783783783,1023,525,1755.7067486617816,Reseller,High,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,Mexico
982,2020-01-07 18:22:42.162162162,1058,512,6170.97962242514,Reseller,Low,WH-1,Regular,Cancelled,Neutral,False,Late,Credit Card,True,South,Mexico
954,2020-01-09 17:56:45.405405405,1040,550,6296.025259344229,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
767,2020-01-08 00:25:56.756756756,1083,526,8372.202608123749,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,False,Damaged,PayPal,False,North,USA
68,2020-01-03 20:06:29.189189189,1023,504,9714.301990779311,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,True,West,USA
187,2020-01-04 12:45:24.324324324,1003,560,2046.514397459179,Direct,Medium,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,False,South,Mexico
520,2020-01-08 07:08:06.486486486,1071,559,2498.02628471504,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,North,Mexico
62,2020-01-01 04:19:27.567567567,1005,560,3147.1090995928457,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,True,Unknown,Cash,False,East,USA
351,2020-01-08 00:12:58.378378378,1089,503,6935.661676668798,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,True,Unknown,Wire Transfer,False,South,USA
150,2020-01-07 22:55:08.108108108,1049,503,5096.553818483975,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,Cash,False,West,Mexico
955,2020-01-04 16:00:00.000000000,1025,545,5137.687915452733,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,PayPal,True,West,USA
227,2020-01-06 00:00:00.000000000,1059,545,2061.852526249348,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,True,Late,Cash,False,North,USA
279,2020-01-06 12:19:27.567567567,1012,555,3832.781538682648,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,True,Unknown,PayPal,False,South,Mexico
324,2020-01-02 02:35:40.540540540,1034,525,3871.527993122264,Direct,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Cash,False,East,USA
94,2020-01-01 22:42:09.729729729,1051,535,5118.239609541779,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
257,2020-01-03 02:22:42.162162162,1079,502,2138.97683099044,Online,Low,WH-1,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,False,South,Canada
636,2020-01-08 02:35:40.540540540,1094,519,8218.50129991963,Direct,Low,WH-2,2-Day,Pending,Satisfied,False,Damaged,Wire Transfer,False,East,USA
659,2020-01-05 06:16:12.972972973,1004,526,8574.613639780451,Reseller,Medium,WH-3,Express,Delivered,Satisfied,False,Damaged,Wire Transfer,False,East,Mexico
100,2020-01-07 13:37:17.837837837,1056,533,9130.128242854064,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,False,Unknown,Credit Card,True,West,Canada
203,2020-01-05 08:38:55.135135135,1025,548,565.3406410866685,Partner,High,WH-2,Express,Backorder,Neutral,False,Wrong Item,Cash,False,East,USA
497,2020-01-08 03:14:35.675675675,1091,509,6764.518139778977,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,West,Mexico
163,2020-01-04 15:47:01.621621621,1061,518,9498.033897552354,Reseller,High,WH-3,2-Day,Pending,Neutral,False,Unknown,PayPal,False,North,Mexico
358,2020-01-09 21:50:16.216216216,1051,515,8524.326136357131,Online,Medium,WH-2,Regular,Pending,Satisfied,False,Late,PayPal,True,North,Mexico
915,2020-01-07 03:53:30.810810810,1006,512,7074.480253877576,Partner,Low,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,True,East,Mexico
282,2020-01-01 17:17:50.270270270,1090,540,3617.705086577314,Online,High,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,West,Mexico
670,2020-01-05 16:38:55.135135135,1042,505,6063.082996789819,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,True,Wrong Item,Credit Card,True,East,Canada
628,2020-01-08 23:08:06.486486486,1002,521,1418.125925733647,Direct,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,Cash,True,North,Mexico
